dataset,track,condition_id,method,reference_count,rrf_constant,queries,ndcg_at_10,recall_at_20,dense_depth,sparse_depth,sparse_support,sparse_exhaustion_rate,fallback_rate
trec-covid,ablation,primary,bridge_shared,5,2,50,0.7786936030504087,0.04119735314171434,2041.5466666666666,2041.1133333333335,141483.14666666667,0.0,0.0
trec-covid,ablation,primary,dense_only,5,2,50,0.733815962174493,0.03769380897560131,4331.446666666667,4331.106666666667,92683.78,0.006666666666666666,0.0
trec-covid,ablation,primary,mugi_controlled,5,2,50,0.7778048902317019,0.04121198172597611,1864.3066666666666,1863.9066666666665,139837.51333333334,0.0,0.0
trec-covid,ablation,primary,original,5,2,50,0.6961900126834495,0.036390550808452334,3887.08,3886.84,92683.78,0.0,0.0
trec-covid,ablation,primary,proposed,5,2,50,0.7862694079517439,0.04103743526586715,2064.8066666666664,2064.3866666666668,92683.78,0.0,0.0
trec-covid,ablation,primary,sparse_boolean_mask,5,2,50,0.7782812052097454,0.04114119619875461,2129.7533333333336,2129.32,92683.78,0.0,0.0
trec-covid,ablation,primary,sparse_only,5,2,50,0.751176350393465,0.0395876820283006,3270.913333333333,3270.5733333333333,92683.78,0.0,0.0
trec-covid,ablation,primary,sparse_references_only,5,2,50,0.7611327257610676,0.040190953246547305,2177.9533333333334,2177.6066666666666,136313.4,0.0,0.0
trec-covid,ablation,primary,bridge_shared,5,20,50,0.8151771773475667,0.041974725150110005,2775.273333333333,2774.9066666666668,141483.14666666667,0.0,0.0
trec-covid,ablation,primary,dense_only,5,20,50,0.7798790117723522,0.039412478892327865,5518.206666666666,5517.673333333334,92683.78,0.006666666666666666,0.0
trec-covid,ablation,primary,mugi_controlled,5,20,50,0.8127715762244844,0.04184738081465818,3301.5933333333332,3301.213333333333,139837.51333333334,0.0,0.0
trec-covid,ablation,primary,original,5,20,50,0.7723147692189408,0.0377537677112077,5028.6,5028.12,92683.78,0.0,0.0
trec-covid,ablation,primary,proposed,5,20,50,0.8200711098698023,0.04224945382967198,2343.8133333333335,2343.3733333333334,92683.78,0.0,0.0
